gribs/ruc2anl_130_20060101_1800_000.grb2,121,125
gribs/ruc2anl_130_20060102_1800_000.grb2,121,125
gribs/ruc2anl_130_20060103_1800_000.grb2,121,125
gribs/ruc2anl_130_20060104_1800_000.grb2,121,125
gribs/ruc2anl_130_20060105_1800_000.grb2,121,125
gribs/ruc2anl_130_20060106_1800_000.grb2,121,125
gribs/ruc2anl_130_20060107_1800_000.grb2,121,125
gribs/ruc2anl_130_20060108_1800_000.grb2,121,125
gribs/ruc2anl_130_20060109_1800_000.grb2,121,125
gribs/ruc2anl_130_20060110_1800_000.grb2,121,125
gribs/ruc2anl_130_20060111_1800_000.grb2,121,125
gribs/ruc2anl_130_20060112_1800_000.grb2,121,125
gribs/ruc2anl_130_20060113_1800_000.grb2,121,125
gribs/ruc2anl_130_20060114_1800_000.grb2,121,125
gribs/ruc2anl_130_20060115_1800_000.grb2,121,125
gribs/ruc2anl_130_20060116_1800_000.grb2,121,125
gribs/ruc2anl_130_20060117_1800_000.grb2,121,125
gribs/ruc2anl_130_20060118_1800_000.grb2,121,125
gribs/ruc2anl_130_20060119_1800_000.grb2,121,125
gribs/ruc2anl_130_20060120_1800_000.grb2,121,125
gribs/ruc2anl_130_20060121_1800_000.grb2,121,125
gribs/ruc2anl_130_20060122_1800_000.grb2,121,125
gribs/ruc2anl_130_20060123_1800_000.grb2,121,125
gribs/ruc2anl_130_20060124_1800_000.grb2,121,125
gribs/ruc2anl_130_20060125_1800_000.grb2,121,125
gribs/ruc2anl_130_20060126_1800_000.grb2,121,125
gribs/ruc2anl_130_20060127_1800_000.grb2,121,125
gribs/ruc2anl_130_20060128_1800_000.grb2,121,125
gribs/ruc2anl_130_20060129_1800_000.grb2,121,125
gribs/ruc2anl_130_20060130_1800_000.grb2,121,125
gribs/ruc2anl_130_20060131_1800_000.grb2,121,125
gribs/ruc2anl_130_20060201_1800_000.grb2,121,125
gribs/ruc2anl_130_20060202_1800_000.grb2,121,125
gribs/ruc2anl_130_20060203_1800_000.grb2,121,125
gribs/ruc2anl_130_20060204_1800_000.grb2,121,125
gribs/ruc2anl_130_20060205_1800_000.grb2,121,125
gribs/ruc2anl_130_20060206_1800_000.grb2,121,125
gribs/ruc2anl_130_20060207_1800_000.grb2,121,125
gribs/ruc2anl_130_20060208_1800_000.grb2,121,125
gribs/ruc2anl_130_20060209_1800_000.grb2,121,125
gribs/ruc2anl_130_20060210_1800_000.grb2,121,125
gribs/ruc2anl_130_20060211_1800_000.grb2,121,125
gribs/ruc2anl_130_20060212_1800_000.grb2,121,125
gribs/ruc2anl_130_20060213_1800_000.grb2,121,125
gribs/ruc2anl_130_20060214_1800_000.grb2,121,125
gribs/ruc2anl_130_20060215_1800_000.grb2,121,125
gribs/ruc2anl_130_20060216_1800_000.grb2,121,125
gribs/ruc2anl_130_20060217_1800_000.grb2,121,125
gribs/ruc2anl_130_20060218_1800_000.grb2,121,125
gribs/ruc2anl_130_20060219_1800_000.grb2,121,125
gribs/ruc2anl_130_20060220_1800_000.grb2,121,125
gribs/ruc2anl_130_20060221_1800_000.grb2,121,125
gribs/ruc2anl_130_20060222_1800_000.grb2,121,125
gribs/ruc2anl_130_20060223_1800_000.grb2,121,125
gribs/ruc2anl_130_20060224_1800_000.grb2,121,125
gribs/ruc2anl_130_20060225_1800_000.grb2,121,125
gribs/ruc2anl_130_20060226_1800_000.grb2,121,125
gribs/ruc2anl_130_20060227_1800_000.grb2,121,125
gribs/ruc2anl_130_20060228_1800_000.grb2,121,125
gribs/ruc2anl_130_20060301_1800_000.grb2,121,125
gribs/ruc2anl_130_20060302_1800_000.grb2,121,125
gribs/ruc2anl_130_20060303_1800_000.grb2,121,125
gribs/ruc2anl_130_20060304_1800_000.grb2,121,125
gribs/ruc2anl_130_20060305_1800_000.grb2,121,125
gribs/ruc2anl_130_20060306_1800_000.grb2,121,125
gribs/ruc2anl_130_20060307_1800_000.grb2,121,125
gribs/ruc2anl_130_20060308_1800_000.grb2,121,125
gribs/ruc2anl_130_20060309_1800_000.grb2,121,125
gribs/ruc2anl_130_20060310_1800_000.grb2,121,125
gribs/ruc2anl_130_20060311_1800_000.grb2,121,125
gribs/ruc2anl_130_20060312_1800_000.grb2,121,125
gribs/ruc2anl_130_20060313_1800_000.grb2,121,125
gribs/ruc2anl_130_20060314_1800_000.grb2,121,125
gribs/ruc2anl_130_20060315_1800_000.grb2,121,125
gribs/ruc2anl_130_20060316_1800_000.grb2,121,125
gribs/ruc2anl_130_20060317_1800_000.grb2,121,125
gribs/ruc2anl_130_20060318_1800_000.grb2,121,125
gribs/ruc2anl_130_20060319_1800_000.grb2,121,125
gribs/ruc2anl_130_20060320_1800_000.grb2,121,125
gribs/ruc2anl_130_20060321_1800_000.grb2,121,125
gribs/ruc2anl_130_20060322_1800_000.grb2,121,125
gribs/ruc2anl_130_20060323_1800_000.grb2,121,125
gribs/ruc2anl_130_20060324_1800_000.grb2,121,125
gribs/ruc2anl_130_20060325_1800_000.grb2,121,125
gribs/ruc2anl_130_20060326_1800_000.grb2,121,125
gribs/ruc2anl_130_20060327_1800_000.grb2,121,125
gribs/ruc2anl_130_20060328_1800_000.grb2,121,125
gribs/ruc2anl_130_20060329_1800_000.grb2,121,125
gribs/ruc2anl_130_20060330_1800_000.grb2,121,125
gribs/ruc2anl_130_20060331_1800_000.grb2,121,125
gribs/ruc2anl_130_20060401_1800_000.grb2,121,125
gribs/ruc2anl_130_20060402_1800_000.grb2,121,125
gribs/ruc2anl_130_20060403_1800_000.grb2,121,125
gribs/ruc2anl_130_20060404_1800_000.grb2,121,125
gribs/ruc2anl_130_20060405_1800_000.grb2,121,125
gribs/ruc2anl_130_20060406_1800_000.grb2,121,125
gribs/ruc2anl_130_20060407_1800_000.grb2,121,125
gribs/ruc2anl_130_20060408_1800_000.grb2,121,125
gribs/ruc2anl_130_20060409_1800_000.grb2,121,125
gribs/ruc2anl_130_20060410_1800_000.grb2,121,125
gribs/ruc2anl_130_20060411_1800_000.grb2,121,125
gribs/ruc2anl_130_20060412_1800_000.grb2,121,125
gribs/ruc2anl_130_20060413_1800_000.grb2,121,125
gribs/ruc2anl_130_20060414_1800_000.grb2,121,125
gribs/ruc2anl_130_20060415_1800_000.grb2,121,125
gribs/ruc2anl_130_20060416_1800_000.grb2,121,125
gribs/ruc2anl_130_20060417_1800_000.grb2,121,125
gribs/ruc2anl_130_20060418_1800_000.grb2,121,125
gribs/ruc2anl_130_20060419_1800_000.grb2,121,125
gribs/ruc2anl_130_20060420_1800_000.grb2,121,125
gribs/ruc2anl_130_20060421_1800_000.grb2,121,125
gribs/ruc2anl_130_20060422_1800_000.grb2,121,125
gribs/ruc2anl_130_20060423_1800_000.grb2,121,125
gribs/ruc2anl_130_20060424_1800_000.grb2,121,125
gribs/ruc2anl_130_20060425_1800_000.grb2,121,125
gribs/ruc2anl_130_20060426_1800_000.grb2,121,125
gribs/ruc2anl_130_20060427_1800_000.grb2,121,125
gribs/ruc2anl_130_20060428_1800_000.grb2,121,125
gribs/ruc2anl_130_20060429_1800_000.grb2,121,125
gribs/ruc2anl_130_20060430_1800_000.grb2,121,125
gribs/ruc2anl_130_20060501_1800_000.grb2,121,125
gribs/ruc2anl_130_20060502_1800_000.grb2,121,125
gribs/ruc2anl_130_20060503_1800_000.grb2,121,125
gribs/ruc2anl_130_20060504_1800_000.grb2,121,125
gribs/ruc2anl_130_20060505_1800_000.grb2,121,125
gribs/ruc2anl_130_20060506_1800_000.grb2,121,125
gribs/ruc2anl_130_20060507_1800_000.grb2,121,125
gribs/ruc2anl_130_20060508_1800_000.grb2,121,125
gribs/ruc2anl_130_20060509_1800_000.grb2,121,125
gribs/ruc2anl_130_20060510_1800_000.grb2,121,125
gribs/ruc2anl_130_20060511_1800_000.grb2,121,125
gribs/ruc2anl_130_20060512_1800_000.grb2,121,125
gribs/ruc2anl_130_20060513_1800_000.grb2,121,125
gribs/ruc2anl_130_20060514_1800_000.grb2,121,125
gribs/ruc2anl_130_20060515_1800_000.grb2,121,125
gribs/ruc2anl_130_20060516_1800_000.grb2,121,125
gribs/ruc2anl_130_20060517_1800_000.grb2,121,125
gribs/ruc2anl_130_20060518_1800_000.grb2,121,125
gribs/ruc2anl_130_20060519_1800_000.grb2,121,125
gribs/ruc2anl_130_20060520_1800_000.grb2,121,125
gribs/ruc2anl_130_20060521_1800_000.grb2,121,125
gribs/ruc2anl_130_20060522_1800_000.grb2,121,125
gribs/ruc2anl_130_20060523_1800_000.grb2,121,125
gribs/ruc2anl_130_20060524_1800_000.grb2,121,125
gribs/ruc2anl_130_20060525_1800_000.grb2,121,125
gribs/ruc2anl_130_20060526_1800_000.grb2,121,125
gribs/ruc2anl_130_20060527_1800_000.grb2,121,125
gribs/ruc2anl_130_20060528_1800_000.grb2,121,125
gribs/ruc2anl_130_20060529_1800_000.grb2,121,125
gribs/ruc2anl_130_20060530_1800_000.grb2,121,125
gribs/ruc2anl_130_20060531_1800_000.grb2,121,125
gribs/ruc2anl_130_20060601_1800_000.grb2,121,125
gribs/ruc2anl_130_20060602_1800_000.grb2,121,125
gribs/ruc2anl_130_20060603_1800_000.grb2,121,125
gribs/ruc2anl_130_20060604_1800_000.grb2,121,125
gribs/ruc2anl_130_20060605_1800_000.grb2,121,125
gribs/ruc2anl_130_20060606_1800_000.grb2,121,125
gribs/ruc2anl_130_20060607_1800_000.grb2,121,125
gribs/ruc2anl_130_20060608_1800_000.grb2,121,125
gribs/ruc2anl_130_20060609_1800_000.grb2,121,125
gribs/ruc2anl_130_20060610_1800_000.grb2,121,125
gribs/ruc2anl_130_20060611_1800_000.grb2,121,125
gribs/ruc2anl_130_20060612_1800_000.grb2,121,125
gribs/ruc2anl_130_20060613_1800_000.grb2,121,125
gribs/ruc2anl_130_20060614_1800_000.grb2,121,125
gribs/ruc2anl_130_20060615_1800_000.grb2,121,125
gribs/ruc2anl_130_20060616_1800_000.grb2,121,125
gribs/ruc2anl_130_20060617_1800_000.grb2,121,125
gribs/ruc2anl_130_20060618_1800_000.grb2,121,125
gribs/ruc2anl_130_20060619_1800_000.grb2,121,125
gribs/ruc2anl_130_20060620_1800_000.grb2,121,125
gribs/ruc2anl_130_20060621_1800_000.grb2,121,125
gribs/ruc2anl_130_20060622_1800_000.grb2,121,125
gribs/ruc2anl_130_20060623_1800_000.grb2,121,125
gribs/ruc2anl_130_20060624_1800_000.grb2,121,125
gribs/ruc2anl_130_20060625_1800_000.grb2,121,125
gribs/ruc2anl_130_20060626_1800_000.grb2,121,125
gribs/ruc2anl_130_20060627_1800_000.grb2,121,125
gribs/ruc2anl_130_20060628_1800_000.grb2,121,125
gribs/ruc2anl_130_20060629_1800_000.grb2,121,125
gribs/ruc2anl_130_20060630_1800_000.grb2,121,125
gribs/ruc2anl_130_20060701_1800_000.grb2,121,125
gribs/ruc2anl_130_20060702_1800_000.grb2,121,125
gribs/ruc2anl_130_20060703_1800_000.grb2,121,125
gribs/ruc2anl_130_20060704_1800_000.grb2,121,125
gribs/ruc2anl_130_20060705_1800_000.grb2,121,125
gribs/ruc2anl_130_20060706_1800_000.grb2,121,125
gribs/ruc2anl_130_20060707_1800_000.grb2,121,125
gribs/ruc2anl_130_20060708_1800_000.grb2,121,125
gribs/ruc2anl_130_20060709_1800_000.grb2,121,125
gribs/ruc2anl_130_20060710_1800_000.grb2,121,125
gribs/ruc2anl_130_20060711_1800_000.grb2,121,125
gribs/ruc2anl_130_20060712_1800_000.grb2,121,125
gribs/ruc2anl_130_20060713_1800_000.grb2,121,125
gribs/ruc2anl_130_20060714_1800_000.grb2,121,125
gribs/ruc2anl_130_20060715_1800_000.grb2,121,125
gribs/ruc2anl_130_20060716_1800_000.grb2,121,125
gribs/ruc2anl_130_20060717_1800_000.grb2,121,125
gribs/ruc2anl_130_20060718_1800_000.grb2,121,125
gribs/ruc2anl_130_20060719_1800_000.grb2,121,125
gribs/ruc2anl_130_20060720_1800_000.grb2,121,125
gribs/ruc2anl_130_20060721_1800_000.grb2,121,125
gribs/ruc2anl_130_20060722_1800_000.grb2,121,125
gribs/ruc2anl_130_20060723_1800_000.grb2,121,125
gribs/ruc2anl_130_20060724_1800_000.grb2,121,125
gribs/ruc2anl_130_20060725_1800_000.grb2,121,125
gribs/ruc2anl_130_20060726_1800_000.grb2,121,125
gribs/ruc2anl_130_20060727_1800_000.grb2,121,125
gribs/ruc2anl_130_20060728_1800_000.grb2,121,125
gribs/ruc2anl_130_20060729_1800_000.grb2,121,125
gribs/ruc2anl_130_20060730_1800_000.grb2,121,125
gribs/ruc2anl_130_20060731_1800_000.grb2,121,125
gribs/ruc2anl_130_20060801_1800_000.grb2,121,125
gribs/ruc2anl_130_20060802_1800_000.grb2,121,125
gribs/ruc2anl_130_20060803_1800_000.grb2,121,125
gribs/ruc2anl_130_20060804_1800_000.grb2,121,125
gribs/ruc2anl_130_20060805_1800_000.grb2,121,125
gribs/ruc2anl_130_20060806_1800_000.grb2,121,125
gribs/ruc2anl_130_20060807_1800_000.grb2,121,125
gribs/ruc2anl_130_20060808_1800_000.grb2,121,125
gribs/ruc2anl_130_20060809_1800_000.grb2,121,125
gribs/ruc2anl_130_20060810_1800_000.grb2,121,125
gribs/ruc2anl_130_20060811_1800_000.grb2,121,125
gribs/ruc2anl_130_20060812_1800_000.grb2,121,125
gribs/ruc2anl_130_20060813_1800_000.grb2,121,125
gribs/ruc2anl_130_20060814_1800_000.grb2,121,125
gribs/ruc2anl_130_20060815_1800_000.grb2,121,125
gribs/ruc2anl_130_20060816_1800_000.grb2,121,125
gribs/ruc2anl_130_20060817_1800_000.grb2,121,125
gribs/ruc2anl_130_20060818_1800_000.grb2,121,125
gribs/ruc2anl_130_20060819_1800_000.grb2,121,125
gribs/ruc2anl_130_20060820_1800_000.grb2,121,125
gribs/ruc2anl_130_20060821_1800_000.grb2,121,125
gribs/ruc2anl_130_20060822_1800_000.grb2,121,125
gribs/ruc2anl_130_20060823_1800_000.grb2,121,125
gribs/ruc2anl_130_20060824_1800_000.grb2,121,125
gribs/ruc2anl_130_20060825_1800_000.grb2,121,125
gribs/ruc2anl_130_20060826_1800_000.grb2,121,125
gribs/ruc2anl_130_20060827_1800_000.grb2,121,125
gribs/ruc2anl_130_20060828_1800_000.grb2,121,125
gribs/ruc2anl_130_20060829_1800_000.grb2,121,125
gribs/ruc2anl_130_20060830_1800_000.grb2,121,125
gribs/ruc2anl_130_20060831_1800_000.grb2,121,125
gribs/ruc2anl_130_20060901_1800_000.grb2,121,125
gribs/ruc2anl_130_20060902_1800_000.grb2,121,125
gribs/ruc2anl_130_20060903_1800_000.grb2,121,125
gribs/ruc2anl_130_20060904_1800_000.grb2,121,125
gribs/ruc2anl_130_20060905_1800_000.grb2,121,125
gribs/ruc2anl_130_20060906_1800_000.grb2,121,125
gribs/ruc2anl_130_20060907_1800_000.grb2,121,125
gribs/ruc2anl_130_20060908_1800_000.grb2,121,125
gribs/ruc2anl_130_20060909_1800_000.grb2,121,125
gribs/ruc2anl_130_20060910_1800_000.grb2,121,125
gribs/ruc2anl_130_20060911_1800_000.grb2,121,125
gribs/ruc2anl_130_20060912_1800_000.grb2,121,125
gribs/ruc2anl_130_20060913_1800_000.grb2,121,125
gribs/ruc2anl_130_20060914_1800_000.grb2,121,125
gribs/ruc2anl_130_20060915_1800_000.grb2,121,125
gribs/ruc2anl_130_20060916_1800_000.grb2,121,125
gribs/ruc2anl_130_20060917_1800_000.grb2,121,125
gribs/ruc2anl_130_20060918_1800_000.grb2,121,125
gribs/ruc2anl_130_20060919_1800_000.grb2,121,125
gribs/ruc2anl_130_20060920_1800_000.grb2,121,125
gribs/ruc2anl_130_20060921_1800_000.grb2,121,125
gribs/ruc2anl_130_20060922_1800_000.grb2,121,125
gribs/ruc2anl_130_20060923_1800_000.grb2,121,125
gribs/ruc2anl_130_20060924_1800_000.grb2,121,125
gribs/ruc2anl_130_20060925_1800_000.grb2,121,125
gribs/ruc2anl_130_20060926_1800_000.grb2,121,125
gribs/ruc2anl_130_20060927_1800_000.grb2,121,125
gribs/ruc2anl_130_20060928_1800_000.grb2,121,125
gribs/ruc2anl_130_20060929_1800_000.grb2,121,125
gribs/ruc2anl_130_20060930_1800_000.grb2,121,125
gribs/ruc2anl_130_20061001_1800_000.grb2,121,125
gribs/ruc2anl_130_20061002_1800_000.grb2,121,125
gribs/ruc2anl_130_20061003_1800_000.grb2,121,125
gribs/ruc2anl_130_20061004_1800_000.grb2,121,125
gribs/ruc2anl_130_20061005_1800_000.grb2,121,125
gribs/ruc2anl_130_20061006_1800_000.grb2,121,125
gribs/ruc2anl_130_20061007_1800_000.grb2,121,125
gribs/ruc2anl_130_20061008_1800_000.grb2,121,125
gribs/ruc2anl_130_20061009_1800_000.grb2,121,125
gribs/ruc2anl_130_20061010_1800_000.grb2,121,125
gribs/ruc2anl_130_20061011_1800_000.grb2,121,125
gribs/ruc2anl_130_20061012_1800_000.grb2,121,125
gribs/ruc2anl_130_20061013_1800_000.grb2,121,125
gribs/ruc2anl_130_20061014_1800_000.grb2,121,125
gribs/ruc2anl_130_20061015_1800_000.grb2,121,125
gribs/ruc2anl_130_20061016_1800_000.grb2,121,125
gribs/ruc2anl_130_20061017_1800_000.grb2,121,125
gribs/ruc2anl_130_20061018_1800_000.grb2,121,125
gribs/ruc2anl_130_20061019_1800_000.grb2,121,125
gribs/ruc2anl_130_20061020_1800_000.grb2,121,125
gribs/ruc2anl_130_20061021_1800_000.grb2,121,125
gribs/ruc2anl_130_20061022_1800_000.grb2,121,125
gribs/ruc2anl_130_20061023_1800_000.grb2,121,125
gribs/ruc2anl_130_20061024_1800_000.grb2,121,125
gribs/ruc2anl_130_20061025_1800_000.grb2,121,125
gribs/ruc2anl_130_20061026_1800_000.grb2,121,125
gribs/ruc2anl_130_20061027_1800_000.grb2,121,125
gribs/ruc2anl_130_20061028_1800_000.grb2,121,125
gribs/ruc2anl_130_20061029_1800_000.grb2,121,125
gribs/ruc2anl_130_20061030_1800_000.grb2,121,125
gribs/ruc2anl_130_20061031_1800_000.grb2,121,125
gribs/ruc2anl_130_20061101_1800_000.grb2,121,125
gribs/ruc2anl_130_20061102_1800_000.grb2,121,125
gribs/ruc2anl_130_20061103_1800_000.grb2,121,125
gribs/ruc2anl_130_20061104_1800_000.grb2,121,125
